,linkscar,city,place,Brand,Brand_child,Car_Year,regional_specs,Tramsmission_Cars,Fuel_Cars,Car_Color,ConditionUsed,Kilometers_Cars,paint,body_condition,CarCustoms,CarLicense,CarInsurance,Payment_Method,additions,price
36,https://jo.opensooq.com/ar/search/186867789/%D9%83%D9%8A%D8%A7-%D9%86%D9%8A%D8%B1%D9%88-2019-%D8%AC%D9%85%D8%B1%D9%83-%D8%AC%D8%AF%D9%8A%D8%AF-%D8%AA%D9%88%D8%B1%D9%86%D9%86%D8%AC-%D9%81%D9%84-%D8%B9%D8%AF%D8%A7-%D8%A7%D9%84%D9%81%D8%AA%D8%AD%D9%87,عمان,الدوار السابع,كيا,نيرو,2019,مواصفات أمريكية,اوتوماتيك,هايبرد,رمادي,مستعمل,"٤٠,٠٠٠ - ٤٩,٩٩٩",أعيد دهانها جزئياً,جيد (عيوب بسيطة في البودي),مجمركة,مرخصة,تأمين شامل,كاش فقط,"['ABS', 'دخول بدون مفتاح', 'مثبت سرعة', 'بلوتوث', 'كراسي مدفأة', 'مرايا كهربائية', 'أضوية LED', 'كاميرا خلفية', 'أكياس هوائية', 'مكيف', 'سنترلوك', 'نظام ملاحة', 'مدخل AUX/USB', 'كراسي جلد', 'شاشة لمس', 'أضوية زينون']",17500.0
37,https://jo.opensooq.com/ar/search/186867731/%D9%83%D8%A7%D8%AF%D9%8A%D9%84%D8%A7%D9%83-bls-model-2006,عمان,المدينة الرياضية,كاديلاك,BLS,2006,مواصفات أخرى,اوتوماتيك,بنزين,بيج,مستعمل,"١١٠,٠٠٠ - ١١٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'مرايا كهربائية', 'مثبت سرعة', 'مكيف', 'حساسات اصطفاف', 'كراسي جلد', 'أكياس هوائية', 'أضوية زينون', 'مدخل AUX/USB', 'ABS', 'سنترلوك']",
38,https://jo.opensooq.com/ar/search/186867347/%D8%A7%D9%81%D8%A7%D9%86%D8%AA%D9%8A-md-2011,عمان,جبل الحسين,هيونداي,افانتي,2011,مواصفات أوروبية,يدوي/عادي,بنزين,أبيض,مستعمل,"١,٠٠٠ - ٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,غير مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مكيف', 'مرايا كهربائية', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'مدخل AUX/USB', 'أضوية LED', 'بلوتوث', 'ABS', 'سنترلوك']",3000.0
39,https://jo.opensooq.com/ar/search/186866835/%D8%A8%D9%8A%D8%AC%D9%88-206-%D8%AC%D9%8A%D8%B1-%D8%B9%D8%A7%D8%AF%D9%8A-%D9%85%D8%B1%D8%AE%D8%B5%D9%87-%D8%B3%D9%86%D9%87,عمان,المقابلين,بيجو,206,2002,مواصفات يابانية,يدوي/عادي,بنزين,خمري,مستعمل,٠,أعيد دهانها كلياً,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,[],2700.0
40,https://jo.opensooq.com/ar/search/186866669/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-%D8%A8%D8%B7%D8%A9-1992%D9%84%D9%84%D8%A8%D9%8A%D8%B9,عمان,جبل النزهة,مرسيدس بنز,E 200,1992,مواصفات أخرى,اوتوماتيك,بنزين,رمادي,مستعمل,٠,أعيد دهانها كلياً,جيد (عيوب بسيطة في البودي),مجمركة,غير مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'نظام ملاحة', 'مدخل AUX/USB', 'ABS', 'سنترلوك']",5000.0
41,https://jo.opensooq.com/ar/search/186866571/%D9%85%D9%8A%D8%AA%D8%B3%D9%88%D8%A8%D9%8A%D8%B4%D9%8A-%D9%84%D8%A7%D9%86%D8%B3%D8%B1-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-1999,عمان,ناعور,ميتسوبيشي,لانسر,1999,مواصفات أخرى,يدوي/عادي,بنزين,خمري,مستعمل,"١٠,٠٠٠ - ١٩,٩٩٩",أعيد دهانها جزئياً,جيد (عيوب بسيطة في البودي),مجمركة,مرخصة,تأمين شامل,كاش فقط,"['مكيف', 'كراسي جلد', 'مدخل AUX/USB', 'سنترلوك']",4700.0
42,https://jo.opensooq.com/ar/search/186866495/%D9%87%D9%88%D9%86%D8%AF%D8%A7-%D8%B3%D9%8A%D9%81%D9%8A%D9%83-2001,عمان,صويلح,هوندا,سيفيك,2001,مواصفات يابانية,يدوي/عادي,بنزين,ذهبي,مستعمل,"١٩٠,٠٠٠ - ١٩٩,٩٩٩",أخرى,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مكيف', 'سنترلوك']",4800.0
43,https://jo.opensooq.com/ar/search/186866019/%D9%86%D9%8A%D8%B3%D8%A7%D9%86-%D9%85%D9%88%D8%B1%D8%A7%D9%86%D9%88-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A8%D8%B3%D8%B9%D8%B1-%D9%85%D8%BA%D8%B1%D9%8A,عمان,القويسمة,نيسان,مورانو,2008,مواصفات أخرى,اوتوماتيك,بنزين,بني,مستعمل,"١٠,٠٠٠ - ١٩,٩٩٩",أعيد دهانها كلياً,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مرايا كهربائية', 'سنترلوك', 'مثبت سرعة', 'مكيف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED', 'مدخل AUX/USB', 'بلوتوث', 'ABS']",6000.0
44,https://jo.opensooq.com/ar/search/186865189/%D9%87%D9%88%D9%86%D8%AF%D8%A7-2011,عمان,ماركا,هوندا,CR-Z,2011,مواصفات أخرى,اوتوماتيك,بنزين,أزرق,مستعمل,"٢٠٠,٠٠٠+",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين شامل,كاش فقط,"['مرايا كهربائية', 'شاشة لمس', 'نظام ملاحة', 'مثبت سرعة', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED', 'أضوية زينون', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",7800.0
45,https://jo.opensooq.com/ar/search/186864515/%D8%B4%D9%8A%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87-%D8%AA%D8%B1%D9%8A%D9%84-%D8%A8%D9%84%D9%8A%D8%B2%D8%B1-lt,عمان,المقابلين,شيفروليه,تريل بليزر,2006,مواصفات أمريكية,اوتوماتيك,بنزين,أسود,مستعمل,"٢٠٠,٠٠٠+",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مرايا كهربائية', 'شاشة لمس', 'نظام ملاحة', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED', 'أضوية زينون', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",7000.0
46,https://jo.opensooq.com/ar/search/186864495/%D8%B4%D9%8A%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87-%D9%83%D8%B1%D9%88%D8%B2-2017-%D8%A7%D9%88%D8%AA%D9%88%D9%85%D8%A7%D8%AA%D9%8A%D9%83,عمان,أخرى,شيفروليه,أخرى,2017,مواصفات أخرى,اوتوماتيك,ديزل,أسود,مستعمل,٠,الدهان الأصلي,أخرى,مجمركة,مرخصة,تأمين شامل,كاش فقط,"['سنترلوك', 'ABS', 'بلوتوث', 'مدخل AUX/USB', 'أضوية زينون', 'أضوية LED', 'أكياس هوائية', 'كراسي مدفأة', 'كراسي جلد', 'حساسات اصطفاف', 'كاميرا خلفية', 'مكيف', 'مثبت سرعة', 'نظام ملاحة', 'شاشة لمس', 'مرايا كهربائية', 'فتحة']",11700.0
47,https://jo.opensooq.com/ar/search/186864299/%D9%83%D9%8A%D8%A7-%D8%B3%D8%A8%D9%88%D8%B1%D8%AA%D8%AC-2005-%D9%83%D9%84%D8%B4%D9%8A-%D8%A7%D8%B5%D9%84%D9%8A-%D8%B5%D9%8A%D8%A7%D9%86%D8%A9-%D8%AF%D9%88%D8%B1%D9%8A%D8%A9-%D8%BA%D8%B1%D9%81%D8%A9-%D9%88%D9%83%D8%A7%D9%84%D8%A9-%D8%B4%D8%B1%D9%83%D8%A9-%D9%85%D8%B1%D8%AE%D8%B5%D8%A9-%D8%B3%D9%86%D8%A9-%D9%83%D8%A7%D9%85%D9%84%D8%A9,عمان,الرجيب,كيا,سبورتاج,2005,مواصفات أمريكية,اوتوماتيك,بنزين,فضي,مستعمل,٠,الدهان الأصلي,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مرايا كهربائية', 'نظام ملاحة', 'مثبت سرعة', 'مكيف', 'أكياس هوائية', 'سنترلوك', 'ABS', 'بلوتوث', 'مدخل AUX/USB']",7500.0
48,https://jo.opensooq.com/ar/search/186864071/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7-%D9%83%D8%B1%D9%88%D9%84%D8%A7,عمان,جبل النصر,تويوتا,كورولا,1995,مواصفات يابانية,يدوي/عادي,بنزين,أخضر,مستعمل,"١,٠٠٠ - ٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['شاشة لمس', 'دخول بدون مفتاح', 'مكيف', 'كاميرا خلفية', 'كراسي جلد', 'أضوية LED', 'أضوية زينون', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",3800.0
49,https://jo.opensooq.com/ar/search/186863915/%D8%AC%D9%8A%D8%A8-%D9%84%D9%8A%D8%A8%D8%B1%D8%AA%D9%8A-2003-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A8%D8%AF%D8%A7%D8%B9%D9%8A-%D8%A7%D9%84%D8%B3%D9%81%D8%B1,عمان,الجاردنز,جيب,ليبرتى,2003,مواصفات أمريكية,اوتوماتيك,بنزين,أسود,مستعمل,"٢٠٠,٠٠٠+",الدهان الأصلي,جيد (عيوب بسيطة في البودي),مجمركة,غير مرخصة,غير مؤمنّة,كاش فقط,"['مرايا كهربائية', 'مكيف', 'كراسي جلد']",4250.0
50,https://jo.opensooq.com/ar/search/186863765/%D8%AF%D8%A7%D9%8A%D9%88-%D9%86%D9%88%D8%A8%D8%B1%D8%A7-97-%D9%88%D9%86,عمان,ماركا,دايو,نوبيرا,1997,مواصفات أخرى,يدوي/عادي,بنزين,أخضر,جديد,"١٩٠,٠٠٠ - ١٩٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مرايا كهربائية', 'مكيف']",2500.0
51,https://jo.opensooq.com/ar/search/186863699/%D8%A7%D9%84%D9%87%D8%A7%D8%B4%D9%85%D9%8A-%D8%A7%D9%84%D8%B4%D9%85%D8%A7%D9%84%D9%8A,عمان,الهاشمي الشمالي,ميتسوبيشي,لانسر,1991,مواصفات أوروبية,اوتوماتيك,بنزين,رمادي,مستعمل,٠,أخرى,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,['فتحة'],3500.0
52,https://jo.opensooq.com/ar/search/186863545/%D9%85%D9%88%D8%AC%D9%88%D8%AF-%D8%A8%D8%A7%D8%B5-%D8%A8%D8%AD%D8%A7%D8%AC%D9%87-%D9%84%D9%84%D8%AA%D8%B1%D8%AE%D9%8A%D8%B5-%D9%88%D9%85%D8%A7%D8%AA%D9%88%D8%B1,عمان,ماركا,كيا,بريجيو,1998,مواصفات أخرى,يدوي/عادي,ديزل,أزرق,مستعمل,"١٠,٠٠٠ - ١٩,٩٩٩",أخرى,أخرى,مجمركة,غير مرخصة,تأمين إلزامي,كاش فقط,['مدخل AUX/USB'],2000.0
53,https://jo.opensooq.com/ar/search/186863137/%D9%81%D9%88%D8%B1%D8%AF-%D8%A7%D9%83%D8%B3%D8%A8%D9%84%D9%88%D9%84%D8%B1-2008-%D8%A8%D8%B3%D8%B9%D8%B1-%D9%85%D8%BA%D8%B1%D9%8A,عمان,خلدا,فورد,إكسبلورر,2008,مواصفات أمريكية,اوتوماتيك,بنزين,خمري,مستعمل,"١,٠٠٠ - ٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'مرايا كهربائية', 'شاشة لمس', 'نظام ملاحة', 'مثبت سرعة', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'أكياس هوائية', 'بلوتوث', 'مدخل AUX/USB', 'ABS', 'سنترلوك']",8600.0
54,https://jo.opensooq.com/ar/search/186863085/%D8%A3%D9%82%D8%B1%D8%A3-%D8%A7%D9%84%D9%88%D8%B5%D9%81-%D8%A7%D8%B9%D9%84%D8%A7%D9%86,عمان,جبل النصر,كيا,بريجيو,1997,مواصفات أخرى,يدوي/عادي,ديزل,أزرق,مستعمل,"٢٠٠,٠٠٠+",أخرى,أخرى,مجمركة,مرخصة,تأمين شامل,كاش فقط,"['فتحة', 'مرايا كهربائية', 'شاشة لمس', 'نظام ملاحة', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED', 'أضوية زينون', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",2100.0
55,https://jo.opensooq.com/ar/search/186862983/bmw-2003-525,عمان,سحاب,بي ام دبليو,525,2003,مواصفات أخرى,اوتوماتيك,بنزين,أزرق,مستعمل,"١٠,٠٠٠ - ١٩,٩٩٩",أخرى,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'مرايا كهربائية', 'شاشة لمس', 'مثبت سرعة', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'أكياس هوائية', 'أضوية زينون', 'ABS', 'سنترلوك']",7500.0
56,https://jo.opensooq.com/ar/search/186862677/%D9%87%D9%8A%D9%88%D9%86%D8%AF%D8%A7%D9%8A-%D8%A7%D9%85-%D8%AF%D9%8A-2013-%D8%A8%D8%AD%D8%A7%D9%84-%D8%A7%D9%84%D9%88%D9%83%D8%A7%D9%84%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9,عمان,طبربور,هيونداي,افانتي,2013,مواصفات أخرى,اوتوماتيك,بنزين,أزرق,مستعمل,"١٧٠,٠٠٠ - ١٧٩,٩٩٩",أخرى,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['نظام ملاحة', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك', 'شاشة لمس', 'مرايا كهربائية', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED']",
57,https://jo.opensooq.com/ar/search/186862441/ford-f150-2011,عمان,خلدا,فورد,F-150,2011,مواصفات أمريكية,اوتوماتيك,بنزين,أسود,مستعمل,"٢٠٠,٠٠٠+",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'مرايا كهربائية', 'شاشة لمس', 'نظام ملاحة', 'مثبت سرعة', 'مكيف', 'دخول بدون مفتاح', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED', 'أضوية زينون', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",11500.0
58,https://jo.opensooq.com/ar/search/186862437/honda-cr-z-2014,عمان,أخرى,هوندا,CR-Z,2014,مواصفات أمريكية,اوتوماتيك,هايبرد,رمادي,مستعمل,"١٩٠,٠٠٠ - ١٩٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مرايا كهربائية', 'مثبت سرعة', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'أكياس هوائية', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",
59,https://jo.opensooq.com/ar/search/186862417/%D9%86%D9%8A%D8%B3%D8%A7%D9%86-%D8%A8%D8%A7%D8%AB%D9%81%D9%8A%D9%86%D8%AF%D8%B1-2014,عمان,تلاع العلي,نيسان,باثفايندر,2014,مواصفات أمريكية,اوتوماتيك,هايبرد,أزرق,مستعمل,"٩٠,٠٠٠ - ٩٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين شامل,كاش فقط,"['مرايا كهربائية', 'مثبت سرعة', 'دخول بدون مفتاح', 'كاميرا خلفية', 'حساسات اصطفاف', 'أكياس هوائية', 'أضوية LED', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",16500.0
60,https://jo.opensooq.com/ar/search/186862011/%D8%AF%D9%8A%D8%A7%D9%86%D8%A7-%D9%87%D9%8A%D9%88%D9%86%D8%AF%D8%A7%D9%8A-%D9%85%D8%A7%D9%8A%D8%AA%D9%8A-%D9%82%D9%84%D8%A7%D8%A8-2016,عمان,جبل النصر,هيونداي,مايتي,2016,مواصفات أخرى,يدوي/عادي,ديزل,أبيض,مستعمل,٠,أخرى,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,['مكيف'],
61,https://jo.opensooq.com/ar/search/186861825/%D9%86%D9%8A%D8%B3%D8%A7%D9%86-%D9%86%D9%8A%D9%81%D8%A7%D8%B1%D8%A7-2017,عمان,الحرّيّة,نيسان,بيك اب,2017,مواصفات أخرى,يدوي/عادي,ديزل,فضي,مستعمل,"١,٠٠٠ - ٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين شامل,كاش فقط,"['مرايا كهربائية', 'نظام ملاحة', 'مثبت سرعة', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED', 'أضوية زينون', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",
62,https://jo.opensooq.com/ar/search/186861713/%D9%88%D8%B7%D9%88%D8%A7%D8%B7-bmw-e36,عمان,شفا بدران,بي ام دبليو,318,1991,مواصفات أخرى,يدوي/عادي,بنزين,خمري,مستعمل,٠,أخرى,جيد (عيوب بسيطة في البودي),مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'سنترلوك', 'ABS', 'كراسي جلد']",3500.0
63,https://jo.opensooq.com/ar/search/186861445/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-c200%D9%83%D9%8A%D8%AAamg-%D8%A3%D9%84%D9%85%D8%A7%D9%86%D9%8A,عمان,خلدا,مرسيدس بنز,C 200,2021,مواصفات أوروبية,اوتوماتيك,بنزين,بني,جديد,"١,٠٠٠ - ٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين شامل,كاش فقط,"['مرايا كهربائية', 'شاشة لمس', 'نظام ملاحة', 'مثبت سرعة', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أضوية LED', 'أضوية زينون', 'ABS', 'سنترلوك']",
64,https://jo.opensooq.com/ar/search/186860703/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-e200-2016-%D9%81%D8%AD%D8%B5-%D9%83%D8%A7%D9%85%D9%84,عمان,ابو نصير,مرسيدس بنز,E 200,2016,مواصفات أوروبية,اوتوماتيك,بنزين,أسود,مستعمل,"٩٠,٠٠٠ - ٩٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'مرايا كهربائية', 'شاشة لمس', 'نظام ملاحة', 'مثبت سرعة', 'مكيف', 'حساسات اصطفاف', 'كراسي جلد', 'أكياس هوائية', 'أضوية LED', 'أضوية زينون', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",33500.0
65,https://jo.opensooq.com/ar/search/186860237/%D8%B4%D9%8A%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87-%D9%83%D8%B1%D9%88%D8%B2-2017,عمان,أخرى,شيفروليه,كروز,2017,مواصفات أخرى,اوتوماتيك,بنزين,أسود,مستعمل,"١,٠٠٠ - ٩,٩٩٩",أخرى,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['بلوتوث', 'مدخل AUX/USB']",11700.0
66,https://jo.opensooq.com/ar/search/186859613/%D9%81%D9%88%D8%B1%D8%AF-f150-%D9%84%D9%84%D8%A8%D9%8A%D8%B9,عمان,مرج الحمام,فورد,F-150,2009,مواصفات أمريكية,اوتوماتيك,بنزين,بني,مستعمل,"١٩٠,٠٠٠ - ١٩٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش أو أقساط,"['مرايا كهربائية', 'شاشة لمس', 'نظام ملاحة', 'مثبت سرعة', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'أكياس هوائية', 'أضوية LED', 'أضوية زينون', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",12500.0
67,https://jo.opensooq.com/ar/search/186859615/bmw-e36-1995-%D9%84%D9%84%D8%A8%D9%8A%D8%B9,عمان,سحاب,بي ام دبليو,318,1995,مواصفات يابانية,اوتوماتيك,بنزين,أخضر,مستعمل,"١٠,٠٠٠ - ١٩,٩٩٩",أعيد دهانها كلياً,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش أو أقساط,"['مرايا كهربائية', 'مكيف', 'كراسي جلد', 'أكياس هوائية', 'ABS', 'مدخل AUX/USB', 'سنترلوك']",4800.0
68,https://jo.opensooq.com/ar/search/186859461/%D9%83%D9%8A%D8%A7-%D8%B3%D9%8A%D9%81%D9%8A%D8%A7-2,عمان,طريق المطار - جسر مادبا,كيا,سيفيا,1997,مواصفات أخرى,اوتوماتيك,بنزين,أخضر,مستعمل,٠,أخرى,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مرايا كهربائية', 'مكيف', 'سنترلوك']",3500.0
69,https://jo.opensooq.com/ar/search/186859335/%D8%AF%D8%A7%D9%8A%D9%88-%D9%84%D9%8A%D9%85%D9%86%D8%B2-1994,عمان,البيادر,دايو,ليمنز,1994,مواصفات أخرى,اوتوماتيك,بنزين,خمري,مستعمل,"١,٠٠٠ - ٩,٩٩٩",أخرى,أخرى,مجمركة,مرخصة,تأمين شامل,كاش فقط,['بلوتوث'],2100.0
70,https://jo.opensooq.com/ar/search/186859295/%D9%86%D9%8A%D8%B3%D8%A7%D9%86-%D8%A8%D8%A7%D8%AB%D9%81%D8%A7%D9%8A%D9%86%D8%AF%D8%B1-2015-%D8%AA%D9%85-%D8%AA%D8%B1%D9%83%D9%8A%D8%A8-%D9%82%D9%8A%D8%B1-%D8%AC%D9%8A%D8%AF%D9%8A%D8%AF-%D9%85%D9%88%D8%AF%D9%8A%D9%84-2018,عمان,خلدا,نيسان,باثفايندر,2015,مواصفات أخرى,اوتوماتيك,هايبرد,أسود,مستعمل,"٢٠,٠٠٠ - ٢٩,٩٩٩",أعيد دهانها كلياً,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'مرايا كهربائية', 'شاشة لمس', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'كاميرا خلفية', 'كراسي جلد', 'أكياس هوائية', 'أضوية LED', 'مدخل AUX/USB', 'ABS', 'سنترلوك']",23000.0
71,https://jo.opensooq.com/ar/search/186859103/%D9%83%D9%8A%D8%A7-%D8%B3%D9%8A%D9%81%D9%8A%D8%A7-%D8%AA%D9%88-%D9%85%D9%88%D8%AF%D9%8A%D9%84-1997-%D9%84%D9%84%D8%A8%D9%8A%D8%B9,عمان,طريق المطار - جسر مادبا,كيا,سيفيا,1997,مواصفات أخرى,اوتوماتيك,بنزين,أخضر,مستعمل,"٢٠٠,٠٠٠+",الدهان الأصلي,جيد (عيوب بسيطة في البودي),مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مرايا كهربائية', 'مكيف']",3500.0
72,https://jo.opensooq.com/ar/search/186858783/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3,عمان,البنيات,مرسيدس بنز,E 200,1990,مواصفات أخرى,اوتوماتيك,بنزين,بني,جديد,"٢٠,٠٠٠ - ٢٩,٩٩٩",أخرى,أخرى,مجمركة,غير مرخصة,غير مؤمنّة,كاش فقط,"['فتحة', 'مرايا كهربائية', 'مكيف', 'كراسي جلد', 'ABS', 'سنترلوك']",4800.0
73,https://jo.opensooq.com/ar/search/186858015/%D9%84%D8%A7%D9%86%D8%B3%D8%B1-%D9%85%D9%88%D8%AF%D9%8A%D9%84-1997,عمان,مرج الحمام,ميتسوبيشي,لانسر,1997,مواصفات أخرى,اوتوماتيك,بنزين,أخضر,مستعمل,"١,٠٠٠ - ٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['شاشة لمس', 'مرايا كهربائية', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أضوية LED', 'مدخل AUX/USB', 'بلوتوث', 'سنترلوك']",5500.0
74,https://jo.opensooq.com/ar/search/186857683/%D9%87%D9%88%D9%86%D8%AF%D8%A7%D9%8A-%D8%A7%D9%81%D8%A7%D9%86%D8%AA%D9%8A-1996,عمان,صويلح,هيونداي,افانتي,1996,مواصفات أخرى,يدوي/عادي,بنزين,أخضر,مستعمل,"٢٠٠,٠٠٠+",أخرى,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مكيف', 'كراسي جلد']",2900.0
75,https://jo.opensooq.com/ar/search/186857575/bmw-e90-320-2007,عمان,الياسمين,بي ام دبليو,320,2007,مواصفات أوروبية,اوتوماتيك,بنزين,أسود,مستعمل,"١٩٠,٠٠٠ - ١٩٩,٩٩٩",أعيد دهانها جزئياً,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين شامل,كاش فقط,"['فتحة', 'مرايا كهربائية', 'مكيف', 'حساسات اصطفاف', 'كراسي جلد', 'أكياس هوائية', 'أضوية LED', 'أضوية زينون', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",
76,https://jo.opensooq.com/ar/search/186857337/bmw-e36-%D9%88%D8%B7%D9%88%D8%A7%D8%B7-1996,عمان,دابوق,بي ام دبليو,320,1996,مواصفات يابانية,يدوي/عادي,بنزين,أزرق,مستعمل,٠,أعيد دهانها كلياً,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'مكيف', 'كراسي جلد', 'أكياس هوائية', 'أضوية زينون', 'مدخل AUX/USB', 'بلوتوث', 'سنترلوك']",6300.0
