,linkscar,city,place,Brand,Brand_child,Car_Year,regional_specs,Tramsmission_Cars,Fuel_Cars,Car_Color,ConditionUsed,Kilometers_Cars,paint,body_condition,CarCustoms,CarLicense,CarInsurance,Payment_Method,additions,price
99,https://jo.opensooq.com/ar/search/188672217/%D9%87%D9%8A%D9%88%D9%86%D8%AF%D8%A7%D9%8A-%D8%A7%D9%83%D8%B3%D9%86%D8%AA-2018-%D8%AD%D8%B1%D9%87-%D8%AC%D8%AF%D9%8A%D8%AF,عمان,وادي صقرة,هيونداي,أكسنت,2018,مواصفات أخرى,اوتوماتيك,بنزين,أبيض,مستعمل,"٩٠,٠٠٠ - ٩٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مرايا كهربائية', 'شاشة لمس', 'نظام ملاحة', 'دخول بدون مفتاح', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED', 'أضوية زينون', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",12700.0
100,https://jo.opensooq.com/ar/search/188673257/%D8%A8%D9%83%D9%85-%D9%83%D9%8A%D8%A7-%D9%85%D9%88%D8%AF%D9%8A%D9%84-97-%D9%85%D8%B1%D8%AE%D8%B5-%D8%B3%D9%86%D9%87,عمان,أخرى,كيا,بنجو,1997,مواصفات أخرى,يدوي/عادي,ديزل,أزرق,مستعمل,٠,أخرى,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,[],4500.0
101,https://jo.opensooq.com/ar/search/188673251/%D8%A7%D9%88%D8%A8%D9%84-%D9%83%D9%88%D8%B1%D8%B3%D8%A7-2003-%D8%A8%D8%AD%D8%A7%D9%84%D8%A9-%D8%A7%D9%84%D9%88%D9%83%D8%A7%D9%84%D9%87,عمان,دابوق,أوبل,كورسا,2003,مواصفات أمريكية,يدوي/عادي,بنزين,أخضر,مستعمل,"١٠٠,٠٠٠ - ١٠٩,٩٩٩",أعيد دهانها كلياً,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مكيف', 'أكياس هوائية', 'بلوتوث', 'سنترلوك']",4400.0
102,https://jo.opensooq.com/ar/search/188672725/%D9%87%D9%8A%D9%88%D9%86%D8%AF%D8%A7%D9%8A-%D9%85%D8%A7%D9%8A%D8%AA%D9%8A-2018-%D9%84%D9%84%D8%A8%D9%8A%D8%B9,عمان,الجبل الأخضر,هيونداي,مايتي,2018,مواصفات أخرى,يدوي/عادي,ديزل,أبيض,مستعمل,"١٣٠,٠٠٠ - ١٣٩,٩٩٩",أعيد دهانها جزئياً,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مكيف', 'أكياس هوائية', 'مدخل AUX/USB', 'سنترلوك']",15250.0
103,https://jo.opensooq.com/ar/search/188672653/%D9%84%D8%A7%D9%8A-%D8%A7%D8%B3%D8%AA%D9%81%D8%B3%D8%A7%D8%B1-%D8%A7%D9%84%D8%AA%D9%88%D8%A7%D8%B5%D9%84-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%B1%D9%82%D9%85,عمان,حي نزال,هيونداي,افانتي,2000,مواصفات أخرى,يدوي/عادي,بنزين,رمادي,مستعمل,"١,٠٠٠ - ٩,٩٩٩",أخرى,أخرى,مجمركة,غير مرخصة,غير مؤمنّة,كاش فقط,"['مرايا كهربائية', 'مكيف', 'كراسي جلد', 'أضوية LED', 'أضوية زينون', 'سنترلوك']",
104,https://jo.opensooq.com/ar/search/188672513/%D8%B1%D9%8A%D9%86%D9%88-%D8%AF%D8%A7%D8%B3%D8%AA%D8%B1-%D9%85%D9%88%D8%AF%D9%8A%D9%84-2020,عمان,جبل النصر,رينو,داستر,2020,مواصفات أخرى,اوتوماتيك,بنزين,رمادي,مستعمل,"٥٠,٠٠٠ - ٥٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش أو أقساط,"['شاشة لمس', 'نظام ملاحة', 'مثبت سرعة', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'أكياس هوائية', 'أضوية LED', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",16500.0
105,https://jo.opensooq.com/ar/search/188672465/%D8%B3%D9%8A%D8%A7%D8%B1%D9%87-%D8%A7%D9%88%D8%AF%D9%8A-2008,عمان,جاوا,أودي,A4,2008,مواصفات أخرى,اوتوماتيك,بنزين,أزرق,مستعمل,٠,أخرى,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'مرايا كهربائية', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'حساسات اصطفاف', 'كراسي جلد', 'أضوية LED', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",8200.0
106,https://jo.opensooq.com/ar/search/188672311/%D9%83%D9%8A%D8%A7-%D8%B1%D9%8A%D9%88-%D8%AC%D9%8A%D8%B1-%D8%B9%D8%A7%D8%AF%D9%8A-%D8%A7%D9%82%D8%AA%D8%B5%D8%A7%D8%AF%D9%8A,عمان,المدينة الرياضية,كيا,ريو,2009,مواصفات أخرى,يدوي/عادي,بنزين,أسود,مستعمل,"١٥٠,٠٠٠ - ١٥٩,٩٩٩",أخرى,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مرايا كهربائية', 'مكيف', 'مدخل AUX/USB', 'ABS', 'سنترلوك']",0.0
107,https://jo.opensooq.com/ar/search/188672257/%D9%87%D9%88%D9%86%D8%AF%D8%A7%D9%8A-xd-%D9%85%D9%88%D8%AF%D9%8A%D9%84-2000,عمان,ابو نصير,هيونداي,افانتي,2000,مواصفات أخرى,يدوي/عادي,بنزين,أبيض,مستعمل,"١,٠٠٠ - ٩,٩٩٩",أخرى,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مرايا كهربائية', 'شاشة لمس', 'مكيف', 'كاميرا خلفية', 'أكياس هوائية', 'مدخل AUX/USB', 'بلوتوث']",
108,https://jo.opensooq.com/ar/search/188672163/%D9%87%D9%88%D9%86%D8%AF%D8%A7%D9%8A-%D8%A7%D9%81%D9%86%D8%AA%D9%8A-2017,عمان,الجبيهة,هيونداي,افانتي,2017,مواصفات أمريكية,اوتوماتيك,بنزين,أبيض,مستعمل,"١٠,٠٠٠ - ١٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين شامل,كاش فقط,"['مرايا كهربائية', 'شاشة لمس', 'نظام ملاحة', 'مثبت سرعة', 'سنترلوك', 'ABS', 'بلوتوث', 'مدخل AUX/USB', 'أضوية زينون', 'أضوية LED', 'أكياس هوائية', 'كراسي مدفأة', 'كراسي جلد', 'حساسات اصطفاف', 'كاميرا خلفية', 'مكيف', 'دخول بدون مفتاح']",14200.0
109,https://jo.opensooq.com/ar/search/188671815/%D9%85%D8%AA%D8%B3%D9%88%D8%A8%D9%8A%D8%B4%D9%8A-%D8%AC%D8%A7%D9%84%D9%86%D8%AA-2008-mitsubishi-galant,عمان,طبربور,ميتسوبيشي,جالنت,2008,مواصفات أمريكية,اوتوماتيك,بنزين,بيج,مستعمل,"١٠٠,٠٠٠ - ١٠٩,٩٩٩",الدهان الأصلي,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مرايا كهربائية', 'مكيف', 'أكياس هوائية', 'أضوية LED', 'مدخل AUX/USB', 'ABS', 'سنترلوك']",6200.0
110,https://jo.opensooq.com/ar/search/188671721/%D8%A7%D9%88%D8%AF%D9%8A-a6-2007-%D9%84%D9%84%D8%A8%D9%8A%D8%B9,عمان,عبدون,أودي,A6,2007,مواصفات أخرى,اوتوماتيك,بنزين,رمادي,مستعمل,"٢٠٠,٠٠٠+",أعيد دهانها كلياً,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'مرايا كهربائية', 'مثبت سرعة', 'مكيف', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED', 'أضوية زينون', 'ABS', 'سنترلوك']",8500.0
111,https://jo.opensooq.com/ar/search/188671713/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7-%D9%83%D8%A7%D9%85%D8%B1%D9%8A-%D9%85%D9%88%D8%AF%D9%8A%D9%84-2004-%D8%A8%D9%86%D8%B2%D9%8A%D9%86,عمان,المدينة الرياضية,تويوتا,كامري,2004,مواصفات خليجية,اوتوماتيك,بنزين,رمادي,مستعمل,"٢٠٠,٠٠٠+",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش أو أقساط,"['مرايا كهربائية', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'حساسات اصطفاف', 'أكياس هوائية', 'أضوية زينون', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",8400.0
112,https://jo.opensooq.com/ar/search/188671387/%D8%A8%D9%8A%D9%83%D8%A8-%D8%AF%D9%88%D8%AC-%D8%B1%D8%A7%D9%85-%D9%81%D9%84-%D9%83%D8%A7%D9%85%D9%84,عمان,طبربور,دودج,رام,2008,مواصفات أمريكية,اوتوماتيك,بنزين,أزرق,مستعمل,"١٠,٠٠٠ - ١٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مرايا كهربائية', 'شاشة لمس', 'نظام ملاحة', 'مثبت سرعة', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'أكياس هوائية', 'أضوية LED', 'أضوية زينون', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",8700.0
113,https://jo.opensooq.com/ar/search/188671203/%D9%83%D9%8A%D8%A7-%D8%A7%D9%88%D8%A8%D8%AA%D9%85%D8%A7,عمان,الرابية,كيا,أوبتيما K5,2013,مواصفات أوروبية,اوتوماتيك,هايبرد,أبيض,مستعمل,"١٠٠,٠٠٠ - ١٠٩,٩٩٩",أخرى,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'مرايا كهربائية', 'شاشة لمس', 'نظام ملاحة', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED', 'أضوية زينون', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",
114,https://jo.opensooq.com/ar/search/188671077/%D9%87%D9%8A%D9%88%D9%86%D8%AF%D8%A7%D9%8A-%D8%A7%D9%83%D8%B3%D9%8A%D9%84-1994-%D9%84%D9%84%D8%A8%D9%8A%D8%B9,عمان,خربة السوق,هيونداي,إكسيل,1994,مواصفات أوروبية,يدوي/عادي,بنزين,أزرق,مستعمل,"١٠,٠٠٠ - ١٩,٩٩٩",أعيد دهانها جزئياً,حادث بسيط (البودي يحتاج للإصلاح),مجمركة,مرخصة,تأمين إلزامي,كاش فقط,['سنترلوك'],1900.0
115,https://jo.opensooq.com/ar/search/188671047/%D9%81%D9%88%D8%B1%D8%AF-%D9%81%D9%8A%D9%88%D8%AC%D9%86-%D8%B3%D8%A8%D9%88%D8%B1%D8%AA-%D8%A8%D9%83%D8%AC-%D9%88%D8%A7%D8%B1%D8%AF-%D8%B4%D8%B1%D9%83%D8%A9-2017-%D9%84%D9%84%D8%A8%D9%8A%D8%B9,عمان,المقابلين,فورد,فيوجن,2017,مواصفات أخرى,اوتوماتيك,هايبرد,أسود,مستعمل,"١٥٠,٠٠٠ - ١٥٩,٩٩٩",الدهان الأصلي,جيد (عيوب بسيطة في البودي),مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'مرايا كهربائية', 'شاشة لمس', 'نظام ملاحة', 'مثبت سرعة', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",16150.0
116,https://jo.opensooq.com/ar/search/188670793/%D8%B7%D9%88%D8%A7%D8%B1%D9%82-2011-%D9%84%D9%84%D8%A8%D9%8A%D8%B9,عمان,أخرى,فولكسفاغن,طوارق,2011,مواصفات أمريكية,اوتوماتيك,هايبرد,رمادي,مستعمل,"١٣٠,٠٠٠ - ١٣٩,٩٩٩",الدهان الأصلي,جيد (عيوب بسيطة في البودي),مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'مرايا كهربائية', 'شاشة لمس', 'نظام ملاحة', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED', 'أضوية زينون', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",19500.0
117,https://jo.opensooq.com/ar/search/188670645/%D9%85%D8%B7%D9%84%D9%88%D8%A8-%D8%B3%D9%8A%D8%A7%D8%B1%D8%A9-%D8%A7%D9%82%D8%B3%D8%A7%D8%B7,عمان,الياسمين,كيا,بيكانتو,2008,مواصفات أخرى,اوتوماتيك,بنزين,أبيض,مستعمل,٠,الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,أقساط فقط,['فتحة'],
118,https://jo.opensooq.com/ar/search/188670643/%D9%83%D9%8A%D8%A7-%D8%A7%D9%88%D8%A8%D8%AA%D9%85%D8%A7-k5-2013,عمان,مرج الحمام,كيا,أوبتيما K5,2013,مواصفات خليجية,اوتوماتيك,هايبرد,فضي,مستعمل,"١٢٠,٠٠٠ - ١٢٩,٩٩٩",الدهان الأصلي,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مرايا كهربائية', 'شاشة لمس', 'نظام ملاحة', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED', 'أضوية زينون', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",12500.0
119,https://jo.opensooq.com/ar/search/188670615/%D9%83%D8%A7%D8%AF%D9%8A-2001-%D8%A8%D8%AD%D8%A7%D9%84%D9%87-%D9%85%D9%85%D8%AA%D8%A7%D8%B2%D9%87-%D9%84%D9%84%D8%A8%D9%8A%D8%B9,عمان,ابو علندا,فولكسفاغن,كادى,2001,مواصفات أوروبية,يدوي/عادي,ديزل,أبيض,مستعمل,"١٦٠,٠٠٠ - ١٦٩,٩٩٩",أعيد دهانها كلياً,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,['كراسي جلد'],3000.0
120,https://jo.opensooq.com/ar/search/188670423/%D8%A7%D9%88%D8%AF%D9%8A-a6-sline-2008-%D9%84%D9%84%D8%A8%D9%8A%D8%B9,عمان,طبربور,أودي,A6,2008,مواصفات أوروبية,اوتوماتيك,بنزين,رمادي,مستعمل,"١٥٠,٠٠٠ - ١٥٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين شامل,كاش فقط,"['فتحة', 'سنترلوك', 'ABS', 'مرايا كهربائية', 'مثبت سرعة', 'مكيف', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED', 'بلوتوث']",12500.0
121,https://jo.opensooq.com/ar/search/188670267/%D9%87%D9%88%D9%86%D8%AF%D8%A7-%D8%A5%D9%86%D8%B3%D8%A7%D9%8A%D8%AA-2021-%D8%AA%D9%88%D8%B1%D9%8A%D9%86%D8%AC-%D8%A7%D8%B9%D9%84%D9%89-%D8%B5%D9%86%D9%81-%D8%B9%D8%AF%D8%A7%D8%AF-350-%D9%85%D9%8A%D9%84,عمان,الدوار الخامس,هوندا,إنسايت,2021,مواصفات أمريكية,اوتوماتيك,هايبرد,أحمر,مستعمل,"١,٠٠٠ - ٩,٩٩٩",أخرى,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'دخول بدون مفتاح', 'مكيف', 'كاميرا خلفية', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED', 'أضوية زينون', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك', 'مرايا كهربائية', 'شاشة لمس', 'نظام ملاحة', 'مثبت سرعة']",22000.0
122,https://jo.opensooq.com/ar/search/188670251/%D9%81%D9%8A%D9%88%D8%AC%D9%86-2014,عمان,الهاشمي الشمالي,فورد,فيوجن,2014,مواصفات أخرى,اوتوماتيك,هايبرد,أبيض,مستعمل,"١,٠٠٠ - ٩,٩٩٩",أعيد دهانها كلياً,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مرايا كهربائية', 'شاشة لمس', 'نظام ملاحة', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED', 'أضوية زينون', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",13000.0
123,https://jo.opensooq.com/ar/search/188670187/%D8%A8%D9%8A-%D8%A3%D9%85-%D8%AF%D8%A8%D9%84%D9%8A%D9%88-2001-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A8%D8%B3%D8%B9%D8%B1-%D9%85%D8%BA%D8%B1%D9%8A,عمان,ناعور,بي ام دبليو,X5,2001,مواصفات أخرى,اوتوماتيك,بنزين,فضي,مستعمل,"٢٠,٠٠٠ - ٢٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,غير مرخصة,غير مؤمنّة,كاش فقط,"['فتحة', 'مرايا كهربائية', 'مكيف', 'كراسي جلد', 'أكياس هوائية', 'أضوية LED', 'أضوية زينون', 'ABS']",5500.0
124,https://jo.opensooq.com/ar/search/188669963/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-%D8%A8%D9%86%D8%B2-2013,عمان,شارع الجامعة,مرسيدس بنز,A 200,2013,مواصفات أخرى,اوتوماتيك,بنزين,أبيض,مستعمل,"١٠٠,٠٠٠ - ١٠٩,٩٩٩",الدهان الأصلي,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'مرايا كهربائية', 'نظام ملاحة', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED', 'أضوية زينون', 'بلوتوث', 'مدخل AUX/USB', 'ABS', 'سنترلوك']",29000.0
125,https://jo.opensooq.com/ar/search/188669949/%D9%87%D9%8A%D9%88%D9%86%D8%AF%D8%A7%D9%8A-%D8%B3%D9%88%D9%86%D8%A7%D8%AA%D8%A7-2017,عمان,طبربور,هيونداي,سوناتا,2017,مواصفات يابانية,اوتوماتيك,هايبرد,أبيض,مستعمل,"١١٠,٠٠٠ - ١١٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مرايا كهربائية', 'شاشة لمس', 'نظام ملاحة', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",
126,https://jo.opensooq.com/ar/search/188669795/%D8%AF%D8%A7%D9%8A%D9%88-%D9%86%D8%A8%D8%B1%D8%A7-%D9%85%D8%AF%D9%8A%D9%84-2000,عمان,ماركا,دايو,نوبيرا,2000,مواصفات أخرى,يدوي/عادي,بنزين,فضي,مستعمل,"١,٠٠٠ - ٩,٩٩٩",أعيد دهانها كلياً,جيد (عيوب بسيطة في البودي),مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مرايا كهربائية', 'مكيف', 'مدخل AUX/USB', 'سنترلوك']",3000.0
127,https://jo.opensooq.com/ar/search/188669775/%D9%83%D9%8A%D8%A7-%D8%B3%D9%8A%D9%81%D9%8A%D8%A7-2-%D9%85%D9%85%D8%AA%D8%A7%D8%B2%D8%A7-%D8%AC%D8%AF%D8%A7-%D9%85%D9%83%D9%86%D9%8A%D9%83-%D9%85%D8%A7%D8%B4%D8%A7%D8%A1-%D8%A7%D9%84%D9%84%D9%87-%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%B1%D9%87-%D8%A8%D8%AD%D8%A7%D8%AC%D9%87-%D8%A7%D9%84%D9%89-%D8%AA%D8%B1%D8%AE%D9%8A%D8%B5-%D9%81%D8%AD%D8%B5%D9%87%D8%A7-%D8%AB%D9%84%D8%A7%D8%AB-%D8%AC%D9%8A%D8%AF-%D9%85%D8%B9-%D9%82%D8%B5%D8%B9%D8%A9-%D8%B4%D9%86%D8%AC%D9%84,عمان,الهاشمي الشمالي,كيا,سيفيا,1997,مواصفات أخرى,يدوي/عادي,بنزين,بيج,مستعمل,"١,٠٠٠ - ٩,٩٩٩",أخرى,جيد (عيوب بسيطة في البودي),مجمركة,غير مرخصة,تأمين إلزامي,كاش فقط,"['مرايا كهربائية', 'شاشة لمس', 'أكياس هوائية', 'أضوية LED', 'أضوية زينون', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",2800.0
128,https://jo.opensooq.com/ar/search/188669777/%D9%83%D9%8A%D8%A7-%D8%B1%D9%8A%D9%88-2005,عمان,المدينة الرياضية,كيا,ريو,2005,مواصفات أخرى,اوتوماتيك,بنزين,أزرق,مستعمل,"١٣٠,٠٠٠ - ١٣٩,٩٩٩",أخرى,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['سنترلوك', 'ABS', 'مدخل AUX/USB', 'أكياس هوائية']",5900.0
129,https://jo.opensooq.com/ar/search/188669547/%D8%AF%D9%88%D8%AF%D8%AC-%D8%B1%D8%A7%D9%85-%D8%A7%D8%B9%D9%84%D9%89-%D8%B5%D9%86%D9%81-%D9%84%D9%8A%D9%85%D9%8A%D8%AA%D8%AF-%D8%AF%D9%8A%D8%B2%D9%84,عمان,صويلح,دودج,رام,2014,مواصفات أوروبية,اوتوماتيك,ديزل,أبيض,مستعمل,"١٢٠,٠٠٠ - ١٢٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين شامل,كاش فقط,"['فتحة', 'مرايا كهربائية', 'شاشة لمس', 'نظام ملاحة', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",23000.0
130,https://jo.opensooq.com/ar/search/188669437/%D8%A8%D9%83%D9%85-%D9%83%D9%8A%D8%A7-%D8%A8%D9%86%D8%AC%D9%88-%D9%85%D9%88%D8%AF%D9%8A%D9%84-2002,عمان,جبل التاج,كيا,بنجو,2002,مواصفات أخرى,يدوي/عادي,ديزل,أزرق,مستعمل,"٣٠,٠٠٠ - ٣٩,٩٩٩",أخرى,أخرى,مجمركة,غير مرخصة,غير مؤمنّة,كاش فقط,"['مكيف', 'كراسي جلد', 'أضوية LED', 'أكياس هوائية']",3850.0
131,https://jo.opensooq.com/ar/search/188669343/%D9%85%D9%8A%D8%AA%D8%B3%D9%88%D8%A8%D9%8A%D8%B4%D9%8A-%D9%84%D8%A7%D9%86%D8%B3%D8%B1-%D8%A8%D8%AD%D8%A7%D9%84%D9%87-%D8%AC%D9%8A%D8%AF%D9%87,عمان,الياسمين,ميتسوبيشي,لانسر,1990,مواصفات يابانية,يدوي/عادي,بنزين,أزرق,مستعمل,"١,٠٠٠ - ٩,٩٩٩",أخرى,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,['مرايا كهربائية'],2000.0
132,https://jo.opensooq.com/ar/search/188669079/%D8%AC%D9%88%D9%84%D9%81-2013-%D9%84%D9%84%D8%A8%D9%8A%D8%B9,عمان,المقابلين,فولكسفاغن,جولف,2013,مواصفات خليجية,اوتوماتيك,بنزين,فضي,مستعمل,"٩٠,٠٠٠ - ٩٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين شامل,كاش فقط,"['فتحة', 'مرايا كهربائية', 'مثبت سرعة', 'مكيف', 'حساسات اصطفاف', 'أكياس هوائية', 'أضوية LED', 'مدخل AUX/USB', 'بلوتوث', 'سنترلوك', 'ABS']",12000.0
133,https://jo.opensooq.com/ar/search/188669049/%D8%B3%D9%88%D8%B2%D9%88%D9%83%D9%8A-%D9%81%D9%8A%D8%AA%D8%A7%D8%B1%D8%A7-2088,عمان,ناعور,سوزوكي,فيتارا,2008,مواصفات يابانية,اوتوماتيك,بنزين,فضي,مستعمل,"١٩٠,٠٠٠ - ١٩٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مرايا كهربائية', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'كاميرا خلفية', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية زينون', 'بلوتوث', 'ABS', 'سنترلوك']",8500.0
134,https://jo.opensooq.com/ar/search/188668739/%D9%84%D8%A7%D9%86%D8%B3%D8%B1-%D9%85%D9%88%D8%AF%D9%8A%D9%84-99,عمان,ابو علندا,ميتسوبيشي,لانسر,1999,مواصفات يابانية,اوتوماتيك,بنزين,أزرق,مستعمل,"٢٠٠,٠٠٠+",أعيد دهانها كلياً,أخرى,مجمركة,غير مرخصة,تأمين إلزامي,كاش أو أقساط,"['مدخل AUX/USB', 'بلوتوث', 'سنترلوك', 'مكيف']",4750.0
135,https://jo.opensooq.com/ar/search/188668607/%D8%B3%D9%8A%D8%A7%D8%B1%D9%87-%D9%87%D9%88%D9%86%D8%AF%D8%A7%D9%8A-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D8%A7-1999,عمان,سحاب,هيونداي,النترا,1999,مواصفات أخرى,يدوي/عادي,بنزين,رمادي,مستعمل,"١٠٠,٠٠٠ - ١٠٩,٩٩٩",أعيد دهانها كلياً,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مرايا كهربائية', 'مكيف']",
136,https://jo.opensooq.com/ar/search/188668377/%D9%81%D8%AD%D8%B5-7-%D8%AC%D9%8A%D8%AF-40000-%D9%85%D8%A7%D9%8A%D9%84-%D9%81%D9%82%D8%B7-tesla-model-s-p85-2013,عمان,الرونق,تيسلا,S,2013,مواصفات أمريكية,اوتوماتيك,كهربائي,رمادي,مستعمل,"٦٠,٠٠٠ - ٦٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'أكياس هوائية', 'أضوية LED', 'أضوية زينون', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك', 'مرايا كهربائية', 'شاشة لمس', 'نظام ملاحة', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'كاميرا خلفية', 'كراسي جلد', 'كراسي مدفأة']",28200.0
